idx,Year,Month,Day,Hour,Lat,Lon,Wind,Pressure,Type,Count,Name
21155,1947,10,13,1200,30.6,-75.0,65,-999,HU,9,UNNAMED
21156,1947,10,13,1800,31.6,-74.9,70,982,HU,9,UNNAMED
21157,1947,10,14,0,32.1,-75.6,70,-999,HU,9,UNNAMED
21158,1947,10,14,600,32.3,-76.4,75,-999,HU,9,UNNAMED
21159,1947,10,14,1200,32.1,-77.1,75,-999,HU,9,UNNAMED
21160,1947,10,14,1800,31.9,-77.6,80,975,HU,9,UNNAMED
21161,1947,10,15,0,31.7,-78.4,85,966,HU,9,UNNAMED
21162,1947,10,15,600,31.6,-79.5,90,-999,HU,9,UNNAMED
21163,1947,10,15,1100,31.8,-80.9,90,-999,HU,9,UNNAMED
21164,1947,10,15,1200,31.8,-81.1,90,-999,HU,9,UNNAMED
21165,1947,10,15,1800,31.6,-83.1,55,-999,TS,9,UNNAMED
21166,1947,10,16,0,31.3,-83.9,40,-999,TS,9,UNNAMED
21167,1947,10,16,600,31.1,-84.5,30,-999,TD,9,UNNAMED
21168,1947,10,16,1200,31.8,-85.2,25,-999,TD,9,UNNAMED
21169,1947,10,16,1800,32.5,-86.3,25,-999,TD,9,UNNAMED
21170,1947,10,17,0,19.0,-63.2,35,-999,TS,10,UNNAMED
21171,1947,10,17,600,19.5,-64.7,40,-999,TS,10,UNNAMED
21172,1947,10,17,1200,20.0,-66.2,45,1000,TS,10,UNNAMED
21173,1947,10,17,1800,20.7,-67.5,50,-999,TS,10,UNNAMED
21174,1947,10,18,0,21.4,-68.7,60,-999,TS,10,UNNAMED
21175,1947,10,18,600,22.1,-69.6,65,-999,HU,10,UNNAMED
21176,1947,10,18,1200,22.8,-70.2,70,990,HU,10,UNNAMED
21177,1947,10,18,1800,23.7,-70.4,80,981,HU,10,UNNAMED
21178,1947,10,19,0,24.7,-70.5,85,-999,HU,10,UNNAMED
21179,1947,10,19,600,25.9,-70.2,90,-999,HU,10,UNNAMED
21180,1947,10,19,1200,27.3,-69.9,100,-999,HU,10,UNNAMED
21181,1947,10,19,1800,28.6,-69.2,105,-999,HU,10,UNNAMED
21182,1947,10,20,0,29.9,-68.1,105,-999,HU,10,UNNAMED
21183,1947,10,20,600,31.3,-66.9,105,-999,HU,10,UNNAMED
21184,1947,10,20,1200,32.7,-65.7,100,-999,HU,10,UNNAMED
21185,1947,10,20,1800,33.7,-65.1,100,961,HU,10,UNNAMED
21186,1947,10,21,0,34.8,-64.0,95,-999,HU,10,UNNAMED
21187,1947,10,21,600,36.1,-61.4,90,-999,HU,10,UNNAMED
21188,1947,10,21,1200,37.5,-59.0,85,-999,HU,10,UNNAMED
21189,1947,10,21,1800,38.4,-56.6,85,-999,HU,10,UNNAMED
21190,1947,10,22,0,39.0,-52.0,80,-999,HU,10,UNNAMED
21191,1947,10,22,600,39.5,-47.0,65,-999,EX,10,UNNAMED
21192,1948,5,22,600,17.1,-73.2,30,-999,TD,1,UNNAMED
21193,1948,5,22,1200,18.2,-73.1,30,-999,TD,1,UNNAMED
21194,1948,5,22,1800,19.3,-73.0,30,-999,TD,1,UNNAMED
21195,1948,5,23,0,20.4,-72.9,30,-999,TD,1,UNNAMED
21196,1948,5,23,600,21.4,-72.7,30,-999,TD,1,UNNAMED
21197,1948,5,23,1200,22.4,-72.3,30,-999,TD,1,UNNAMED
21198,1948,5,23,1800,23.4,-71.6,30,-999,TD,1,UNNAMED
21199,1948,5,24,0,24.4,-70.6,30,-999,TD,1,UNNAMED
21200,1948,5,24,600,25.4,-69.6,30,-999,TD,1,UNNAMED
21201,1948,5,24,1200,26.3,-69.0,35,-999,TS,1,UNNAMED
21202,1948,5,24,1800,27.2,-68.8,35,-999,TS,1,UNNAMED
21203,1948,5,25,0,28.1,-68.7,40,-999,TS,1,UNNAMED
21204,1948,5,25,600,28.9,-68.9,40,-999,TS,1,UNNAMED
21205,1948,5,25,1200,29.4,-69.0,45,-999,TS,1,UNNAMED
21206,1948,5,25,1800,29.7,-69.0,45,-999,TS,1,UNNAMED
21207,1948,5,26,0,29.7,-68.9,45,-999,TS,1,UNNAMED
21208,1948,5,26,600,29.5,-68.8,45,-999,TS,1,UNNAMED
21209,1948,5,26,1200,29.5,-68.6,45,-999,TS,1,UNNAMED
21210,1948,5,26,1800,29.7,-68.4,40,-999,TS,1,UNNAMED
21211,1948,5,27,0,30.1,-68.2,40,-999,TS,1,UNNAMED
21212,1948,5,27,600,30.6,-68.1,40,-999,TS,1,UNNAMED
21213,1948,5,27,1200,31.3,-68.0,40,-999,TS,1,UNNAMED
21214,1948,5,27,1800,32.0,-68.2,40,-999,TS,1,UNNAMED
21215,1948,5,28,0,32.8,-68.5,35,-999,TS,1,UNNAMED
21216,1948,5,28,600,33.7,-68.8,30,-999,TD,1,UNNAMED
21217,1948,5,28,1200,34.6,-69.0,30,-999,TD,1,UNNAMED
21218,1948,5,28,1800,35.4,-69.0,25,-999,TD,1,UNNAMED
21219,1948,5,29,0,36.1,-69.0,25,-999,TD,1,UNNAMED
21220,1948,7,7,1800,27.5,-89.4,30,-999,TD,2,UNNAMED
21221,1948,7,8,0,27.6,-89.4,30,-999,TD,2,UNNAMED
21222,1948,7,8,600,27.7,-89.4,30,-999,TD,2,UNNAMED
21223,1948,7,8,1200,28.0,-89.2,30,-999,TD,2,UNNAMED
21224,1948,7,8,1800,28.5,-88.8,30,-999,TD,2,UNNAMED
21225,1948,7,9,0,29.2,-88.2,35,-999,TS,2,UNNAMED
21226,1948,7,9,600,30.2,-87.4,35,-999,TS,2,UNNAMED
21227,1948,7,9,700,30.3,-87.3,35,-999,TS,2,UNNAMED
21228,1948,7,9,1200,30.8,-86.9,35,-999,TS,2,UNNAMED
21229,1948,7,9,1800,31.3,-86.6,30,-999,TD,2,UNNAMED
21230,1948,7,10,0,31.8,-86.6,30,-999,TD,2,UNNAMED
21231,1948,7,10,600,32.3,-86.5,30,-999,TD,2,UNNAMED
21232,1948,7,10,1200,32.7,-86.3,25,-999,TD,2,UNNAMED
21233,1948,7,10,1800,33.3,-86.3,25,-999,TD,2,UNNAMED
21234,1948,7,11,0,34.0,-86.5,20,-999,TD,2,UNNAMED
21235,1948,7,11,600,34.6,-86.6,20,-999,TD,2,UNNAMED
21236,1948,7,11,1200,35.2,-86.6,15,-999,TD,2,UNNAMED
21237,1948,7,11,1800,35.8,-86.6,15,-999,TD,2,UNNAMED
21238,1948,8,26,0,20.4,-60.6,55,-999,TS,3,UNNAMED
21239,1948,8,26,600,21.3,-61.6,60,-999,TS,3,UNNAMED
21240,1948,8,26,1200,22.2,-62.6,65,-999,HU,3,UNNAMED
21241,1948,8,26,1800,23.0,-63.6,70,-999,HU,3,UNNAMED
21242,1948,8,27,0,23.8,-64.5,75,-999,HU,3,UNNAMED
21243,1948,8,27,600,24.7,-65.4,80,-999,HU,3,UNNAMED
21244,1948,8,27,1200,25.5,-66.3,85,-999,HU,3,UNNAMED
21245,1948,8,27,1800,26.3,-67.2,90,-999,HU,3,UNNAMED
21246,1948,8,28,0,26.8,-68.1,95,-999,HU,3,UNNAMED
21247,1948,8,28,600,27.2,-68.9,95,-999,HU,3,UNNAMED
21248,1948,8,28,1200,27.6,-69.7,100,-999,HU,3,UNNAMED
21249,1948,8,28,1800,28.1,-70.6,105,-999,HU,3,UNNAMED
21250,1948,8,29,0,28.6,-71.5,105,-999,HU,3,UNNAMED
21251,1948,8,29,600,28.9,-72.3,105,-999,HU,3,UNNAMED
21252,1948,8,29,1200,29.1,-73.1,100,-999,HU,3,UNNAMED
21253,1948,8,29,1800,29.5,-73.9,100,-999,HU,3,UNNAMED
21254,1948,8,30,0,30.0,-74.5,95,-999,HU,3,UNNAMED
21255,1948,8,30,600,30.6,-74.9,95,-999,HU,3,UNNAMED
21256,1948,8,30,1200,31.2,-75.2,90,-999,HU,3,UNNAMED
21257,1948,8,30,1800,31.9,-75.3,85,-999,HU,3,UNNAMED
21258,1948,8,31,0,32.6,-74.9,80,-999,HU,3,UNNAMED
21259,1948,8,31,600,33.3,-74.4,75,-999,HU,3,UNNAMED
21260,1948,8,31,1200,34.2,-73.3,70,-999,HU,3,UNNAMED
21261,1948,8,31,1800,35.3,-71.6,70,-999,HU,3,UNNAMED
21262,1948,9,1,0,37.0,-68.7,65,-999,HU,3,UNNAMED
21263,1948,9,1,600,39.0,-65.1,60,-999,TS,3,UNNAMED
21264,1948,9,1,1200,41.0,-62.0,60,-999,EX,3,UNNAMED
21265,1948,9,1,1800,42.9,-59.4,60,-999,EX,3,UNNAMED
21266,1948,9,2,0,45.0,-57.4,55,-999,EX,3,UNNAMED
21267,1948,9,2,600,48.0,-56.0,55,-999,EX,3,UNNAMED
21268,1948,9,2,1200,51.0,-54.0,50,-999,EX,3,UNNAMED
21269,1948,9,2,1800,52.8,-52.0,50,-999,EX,3,UNNAMED
21270,1948,9,3,0,53.8,-50.0,50,-999,EX,3,UNNAMED
21271,1948,9,3,600,54.9,-47.8,50,-999,EX,3,UNNAMED
21272,1948,9,3,1200,56.0,-45.5,50,-999,EX,3,UNNAMED
21273,1948,9,3,1800,57.0,-43.5,50,-999,EX,3,UNNAMED
21274,1948,9,4,0,58.0,-41.8,45,-999,EX,3,UNNAMED
21275,1948,9,4,600,58.9,-40.0,45,-999,EX,3,UNNAMED
21276,1948,9,4,1200,59.8,-38.2,40,-999,EX,3,UNNAMED
21277,1948,9,4,1800,60.6,-35.8,40,-999,EX,3,UNNAMED
21278,1948,9,5,0,61.3,-32.5,35,-999,EX,3,UNNAMED
21279,1948,9,5,600,61.9,-28.0,35,-999,EX,3,UNNAMED
21280,1948,9,5,1200,62.5,-23.0,30,-999,EX,3,UNNAMED
21281,1948,9,5,1800,63.0,-17.0,30,-999,EX,3,UNNAMED
21282,1948,8,30,1800,12.9,-55.4,50,-999,TS,4,UNNAMED
21283,1948,8,31,0,13.1,-56.6,50,-999,TS,4,UNNAMED
21284,1948,8,31,600,13.3,-57.8,50,-999,TS,4,UNNAMED
21285,1948,8,31,1200,13.5,-59.0,45,-999,TS,4,UNNAMED
21286,1948,8,31,1800,13.7,-60.2,40,-999,TS,4,UNNAMED
21287,1948,8,31,2200,13.8,-60.9,40,-999,TS,4,UNNAMED
21288,1948,9,1,0,13.9,-61.3,40,-999,TS,4,UNNAMED
21289,1948,9,1,600,14.1,-62.3,35,-999,TS,4,UNNAMED
21290,1948,9,1,1200,14.2,-63.1,30,1007,TD,4,UNNAMED
21291,1948,9,1,1800,14.3,-64.0,25,-999,TD,4,UNNAMED
21292,1948,9,1,1800,24.3,-94.8,25,-999,TD,5,UNNAMED
21293,1948,9,2,0,24.3,-94.8,30,-999,TD,5,UNNAMED
21294,1948,9,2,600,24.3,-94.8,30,-999,TD,5,UNNAMED
21295,1948,9,2,1200,24.3,-94.7,35,-999,TS,5,UNNAMED
21296,1948,9,2,1800,24.3,-94.3,40,-999,TS,5,UNNAMED
21297,1948,9,3,0,24.5,-93.8,40,-999,TS,5,UNNAMED
21298,1948,9,3,600,25.1,-93.2,45,-999,TS,5,UNNAMED
21299,1948,9,3,1200,25.9,-92.6,50,998,TS,5,UNNAMED
21300,1948,9,3,1800,26.9,-91.9,60,990,TS,5,UNNAMED
21301,1948,9,4,0,27.9,-91.3,65,-999,HU,5,UNNAMED
21302,1948,9,4,600,28.9,-90.6,70,983,HU,5,UNNAMED
21303,1948,9,4,700,29.1,-90.5,70,983,HU,5,UNNAMED
21304,1948,9,4,1200,29.9,-90.0,60,986,TS,5,UNNAMED
21305,1948,9,4,1800,31.1,-89.4,45,-999,TS,5,UNNAMED
21306,1948,9,5,0,32.3,-89.1,35,-999,TS,5,UNNAMED
21307,1948,9,5,600,33.5,-89.1,30,-999,TD,5,UNNAMED
21308,1948,9,5,1200,34.8,-89.2,25,-999,TD,5,UNNAMED
21309,1948,9,5,1800,35.8,-89.3,25,-999,TD,5,UNNAMED
21310,1948,9,6,0,36.5,-89.3,25,-999,TD,5,UNNAMED
21311,1948,9,6,600,37.5,-89.1,25,-999,TD,5,UNNAMED
21312,1948,9,6,1200,38.8,-88.6,20,-999,TD,5,UNNAMED
21313,1948,9,6,1800,40.0,-87.6,20,-999,TD,5,UNNAMED
21314,1948,9,4,600,14.3,-20.2,35,-999,TS,6,UNNAMED
21315,1948,9,4,1200,14.2,-21.3,40,-999,TS,6,UNNAMED
21316,1948,9,4,1800,14.2,-22.4,40,-999,TS,6,UNNAMED
21317,1948,9,5,0,14.3,-23.6,40,-999,TS,6,UNNAMED
21318,1948,9,5,600,14.4,-24.8,40,-999,TS,6,UNNAMED
21319,1948,9,5,1200,14.5,-26.0,45,-999,TS,6,UNNAMED
21320,1948,9,5,1800,14.6,-27.3,45,-999,TS,6,UNNAMED
21321,1948,9,6,0,14.8,-28.7,45,-999,TS,6,UNNAMED
21322,1948,9,6,600,15.0,-30.1,45,-999,TS,6,UNNAMED
21323,1948,9,6,1200,15.2,-31.5,50,-999,TS,6,UNNAMED
21324,1948,9,6,1800,15.5,-32.9,50,-999,TS,6,UNNAMED
21325,1948,9,7,0,16.0,-34.3,50,-999,TS,6,UNNAMED
21326,1948,9,7,600,16.6,-35.7,50,-999,TS,6,UNNAMED
21327,1948,9,7,1200,17.0,-37.0,50,-999,TS,6,UNNAMED
21328,1948,9,7,1800,17.2,-38.3,50,-999,TS,6,UNNAMED
21329,1948,9,8,0,17.3,-39.6,50,-999,TS,6,UNNAMED
21330,1948,9,8,600,17.3,-40.8,50,-999,TS,6,UNNAMED
21331,1948,9,8,1200,17.3,-42.0,50,-999,TS,6,UNNAMED
21332,1948,9,8,1800,17.3,-43.2,50,-999,TS,6,UNNAMED
21333,1948,9,9,0,17.3,-44.3,50,-999,TS,6,UNNAMED
21334,1948,9,9,600,17.3,-45.4,50,-999,TS,6,UNNAMED
21335,1948,9,9,1200,17.3,-46.6,50,-999,TS,6,UNNAMED
21336,1948,9,9,1800,17.3,-47.9,50,-999,TS,6,UNNAMED
21337,1948,9,10,0,17.4,-49.2,50,-999,TS,6,UNNAMED
21338,1948,9,10,600,17.6,-50.5,50,-999,TS,6,UNNAMED
21339,1948,9,10,1200,18.0,-51.8,50,-999,TS,6,UNNAMED
21340,1948,9,10,1800,18.5,-53.1,50,-999,TS,6,UNNAMED
21341,1948,9,11,0,19.4,-54.5,55,-999,TS,6,UNNAMED
21342,1948,9,11,600,20.4,-55.9,65,-999,HU,6,UNNAMED
21343,1948,9,11,1200,21.6,-57.4,80,-999,HU,6,UNNAMED
21344,1948,9,11,1800,22.9,-59.0,90,-999,HU,6,UNNAMED
21345,1948,9,12,0,24.0,-61.0,100,-999,HU,6,UNNAMED
21346,1948,9,12,600,24.6,-62.0,105,-999,HU,6,UNNAMED
21347,1948,9,12,1200,25.4,-62.8,110,-999,HU,6,UNNAMED
21348,1948,9,12,1800,26.8,-63.6,110,-999,HU,6,UNNAMED
21349,1948,9,13,0,28.5,-64.4,115,-999,HU,6,UNNAMED
21350,1948,9,13,600,29.8,-65.2,115,-999,HU,6,UNNAMED
21351,1948,9,13,1200,31.0,-65.8,115,-999,HU,6,UNNAMED
21352,1948,9,13,1800,32.3,-65.8,110,-999,HU,6,UNNAMED
21353,1948,9,14,0,33.7,-65.5,105,-999,HU,6,UNNAMED
21354,1948,9,14,600,35.1,-64.9,100,-999,HU,6,UNNAMED
21355,1948,9,14,1200,36.5,-64.0,95,-999,HU,6,UNNAMED
21356,1948,9,14,1800,38.5,-62.6,85,-999,HU,6,UNNAMED
21357,1948,9,15,0,40.3,-60.4,80,-999,HU,6,UNNAMED
21358,1948,9,15,600,42.0,-57.4,75,-999,EX,6,UNNAMED
21359,1948,9,15,1200,44.6,-53.4,70,-999,EX,6,UNNAMED
21360,1948,9,15,1800,47.1,-48.8,65,-999,EX,6,UNNAMED
21361,1948,9,16,0,49.8,-44.2,60,-999,EX,6,UNNAMED
21362,1948,9,16,600,53.0,-40.0,55,-999,EX,6,UNNAMED
21363,1948,9,16,1200,56.3,-35.0,55,-999,EX,6,UNNAMED
21364,1948,9,16,1800,58.3,-29.0,55,-999,EX,6,UNNAMED
21365,1948,9,17,0,60.0,-22.0,60,-999,EX,6,UNNAMED
21366,1948,9,17,600,61.5,-14.0,60,-999,EX,6,UNNAMED
21367,1948,9,17,1200,62.5,-6.0,60,-999,EX,6,UNNAMED
21368,1948,9,7,1200,36.0,-58.0,40,-999,EX,7,UNNAMED
21369,1948,9,7,1800,35.8,-60.0,45,-999,TS,7,UNNAMED
21370,1948,9,8,0,36.0,-61.5,45,-999,TS,7,UNNAMED
21371,1948,9,8,600,36.3,-62.5,50,-999,TS,7,UNNAMED
21372,1948,9,8,1200,36.8,-63.2,50,-999,TS,7,UNNAMED
21373,1948,9,8,1800,37.3,-63.7,55,-999,TS,7,UNNAMED
21374,1948,9,9,0,37.9,-64.0,55,-999,TS,7,UNNAMED
21375,1948,9,9,600,38.5,-64.0,50,-999,TS,7,UNNAMED
21376,1948,9,9,1200,39.1,-63.9,45,-999,TS,7,UNNAMED
21377,1948,9,9,1800,40.1,-63.4,45,-999,TS,7,UNNAMED
21378,1948,9,10,0,41.3,-62.3,40,-999,EX,7,UNNAMED
21379,1948,9,10,600,42.5,-61.0,40,-999,EX,7,UNNAMED
21380,1948,9,10,1200,44.0,-58.5,40,-999,EX,7,UNNAMED
21381,1948,9,10,1800,46.0,-55.0,35,-999,EX,7,UNNAMED
21382,1948,9,18,600,18.2,-79.2,40,-999,TS,8,UNNAMED
21383,1948,9,18,1200,18.2,-79.8,50,-999,TS,8,UNNAMED
21384,1948,9,18,1800,18.3,-80.4,60,994,TS,8,UNNAMED
21385,1948,9,19,0,18.5,-80.8,70,-999,HU,8,UNNAMED
21386,1948,9,19,600,18.8,-81.1,80,-999,HU,8,UNNAMED
21387,1948,9,19,1200,19.2,-81.5,90,-999,HU,8,UNNAMED
21388,1948,9,19,1800,19.6,-81.9,105,951,HU,8,UNNAMED
21389,1948,9,20,0,20.0,-82.2,110,-999,HU,8,UNNAMED
21390,1948,9,20,600,20.5,-82.3,110,-999,HU,8,UNNAMED
21391,1948,9,20,1200,21.2,-82.3,110,-999,HU,8,UNNAMED
21392,1948,9,20,1800,21.9,-82.3,110,-999,HU,8,UNNAMED
21393,1948,9,20,2200,22.3,-82.1,110,-999,HU,8,UNNAMED
21394,1948,9,21,0,22.6,-82.1,110,-999,HU,8,UNNAMED
21395,1948,9,21,100,22.7,-82.0,110,-999,HU,8,UNNAMED
21396,1948,9,21,600,23.3,-81.9,100,-999,HU,8,UNNAMED
21397,1948,9,21,1200,24.0,-81.7,105,-999,HU,8,UNNAMED
21398,1948,9,21,1700,24.6,-81.6,105,955,HU,8,UNNAMED
21399,1948,9,21,1800,24.7,-81.5,105,955,HU,8,UNNAMED
21400,1948,9,22,0,25.4,-81.4,115,-999,HU,8,UNNAMED
21401,1948,9,22,500,25.8,-81.3,115,940,HU,8,UNNAMED
21402,1948,9,22,600,26.0,-81.2,115,940,HU,8,UNNAMED
21403,1948,9,22,1200,26.5,-80.8,85,-999,HU,8,UNNAMED
21404,1948,9,22,1800,27.3,-80.1,80,965,HU,8,UNNAMED
21405,1948,9,23,0,27.9,-78.9,80,-999,HU,8,UNNAMED
21406,1948,9,23,600,28.5,-77.6,85,-999,HU,8,UNNAMED
21407,1948,9,23,1200,29.6,-75.7,90,-999,HU,8,UNNAMED
21408,1948,9,23,1800,31.0,-73.6,90,-999,HU,8,UNNAMED
21409,1948,9,24,0,33.0,-71.6,85,-999,HU,8,UNNAMED
21410,1948,9,24,600,35.1,-69.5,75,-999,EX,8,UNNAMED
21411,1948,9,24,1200,37.1,-66.9,65,-999,EX,8,UNNAMED
21412,1948,9,24,1800,39.3,-62.0,60,-999,EX,8,UNNAMED
21413,1948,9,25,0,41.5,-57.5,55,-999,EX,8,UNNAMED
21414,1948,9,25,600,43.3,-52.8,50,-999,EX,8,UNNAMED
21415,1948,9,25,1200,44.6,-48.6,45,-999,EX,8,UNNAMED
21416,1948,9,25,1800,46.0,-43.7,45,-999,EX,8,UNNAMED
21417,1948,9,26,0,47.5,-39.0,45,-999,EX,8,UNNAMED
21418,1948,10,3,1200,16.7,-83.5,30,-999,TD,9,UNNAMED
21419,1948,10,3,1800,17.4,-84.3,30,-999,TD,9,UNNAMED
21420,1948,10,4,0,18.1,-84.7,35,-999,TS,9,UNNAMED
21421,1948,10,4,600,18.8,-85.0,45,-999,TS,9,UNNAMED
21422,1948,10,4,1200,19.5,-85.2,55,-999,TS,9,UNNAMED
21423,1948,10,4,1800,20.2,-85.0,70,991,HU,9,UNNAMED
21424,1948,10,5,0,21.2,-84.2,90,-999,HU,9,UNNAMED
21425,1948,10,5,600,22.3,-83.3,110,-999,HU,9,UNNAMED
21426,1948,10,5,700,22.4,-83.2,110,-999,HU,9,UNNAMED
21427,1948,10,5,1200,23.5,-82.3,105,-999,HU,9,UNNAMED
21428,1948,10,5,1800,24.7,-81.2,90,-999,HU,9,UNNAMED
21429,1948,10,5,2000,25.1,-80.9,90,-999,HU,9,UNNAMED
21430,1948,10,6,0,25.8,-80.2,80,979,HU,9,UNNAMED
21431,1948,10,6,600,26.8,-79.2,85,-999,HU,9,UNNAMED
21432,1948,10,6,1200,27.7,-77.9,85,-999,HU,9,UNNAMED
21433,1948,10,6,1800,28.7,-76.4,85,-999,HU,9,UNNAMED
21434,1948,10,7,0,29.7,-74.7,85,-999,HU,9,UNNAMED
21435,1948,10,7,600,30.7,-72.8,85,-999,HU,9,UNNAMED
21436,1948,10,7,1200,31.4,-70.0,90,-999,HU,9,UNNAMED
21437,1948,10,7,1800,31.9,-67.0,90,-999,HU,9,UNNAMED
21438,1948,10,7,2200,32.3,-64.9,90,-999,HU,9,UNNAMED
21439,1948,10,8,0,32.4,-63.6,90,971,HU,9,UNNAMED
21440,1948,10,8,600,32.5,-60.1,80,-999,HU,9,UNNAMED
21441,1948,10,8,1200,32.4,-56.6,75,-999,HU,9,UNNAMED
21442,1948,10,8,1800,32.1,-53.2,70,-999,HU,9,UNNAMED
21443,1948,10,9,0,31.8,-51.0,65,-999,HU,9,UNNAMED
21444,1948,10,9,600,31.4,-49.2,60,-999,TS,9,UNNAMED
21445,1948,10,9,1200,31.0,-47.5,55,-999,TS,9,UNNAMED
21446,1948,10,9,1800,31.0,-45.8,55,-999,TS,9,UNNAMED
21447,1948,10,10,0,31.2,-44.1,50,-999,TS,9,UNNAMED
21448,1948,10,10,600,31.5,-42.4,50,-999,TS,9,UNNAMED
21449,1948,10,10,1200,31.8,-41.0,45,-999,TS,9,UNNAMED
21450,1948,10,10,1800,31.8,-40.0,50,-999,TS,9,UNNAMED
21451,1948,10,11,0,32.0,-39.3,50,-999,TS,9,UNNAMED
21452,1948,10,11,600,31.8,-38.7,50,-999,TS,9,UNNAMED
21453,1948,10,11,1200,31.5,-38.2,45,-999,TS,9,UNNAMED
21454,1948,10,11,1800,31.0,-38.0,45,-999,TS,9,UNNAMED
21455,1948,10,12,0,30.6,-38.2,45,-999,TS,9,UNNAMED
21456,1948,10,12,600,30.3,-38.5,45,-999,TS,9,UNNAMED
21457,1948,10,12,1200,30.2,-39.0,45,-999,TS,9,UNNAMED
21458,1948,10,12,1800,30.2,-39.6,40,-999,TS,9,UNNAMED
21459,1948,10,13,0,30.3,-40.3,40,-999,TS,9,UNNAMED
21460,1948,10,13,600,30.5,-40.7,35,-999,TS,9,UNNAMED
21461,1948,10,13,1200,30.8,-41.3,35,-999,TS,9,UNNAMED
21462,1948,10,13,1800,31.2,-42.6,40,-999,TS,9,UNNAMED
21463,1948,10,14,0,31.6,-43.9,45,-999,TS,9,UNNAMED
21464,1948,10,14,600,32.1,-45.2,50,-999,TS,9,UNNAMED
21465,1948,10,14,1200,32.6,-46.4,55,-999,TS,9,UNNAMED
21466,1948,10,14,1800,33.4,-47.0,60,-999,TS,9,UNNAMED
21467,1948,10,15,0,34.4,-47.5,60,989,TS,9,UNNAMED
21468,1948,10,15,600,35.4,-47.8,55,-999,TS,9,UNNAMED
21469,1948,10,15,1200,36.4,-47.7,55,-999,TS,9,UNNAMED
21470,1948,10,15,1800,38.0,-47.9,50,-999,TS,9,UNNAMED
21471,1948,10,16,0,40.7,-46.6,50,-999,TS,9,UNNAMED
21472,1948,10,16,600,43.7,-43.0,45,-999,EX,9,UNNAMED
21473,1948,10,16,1200,46.5,-37.5,40,-999,EX,9,UNNAMED
21474,1948,11,8,1800,25.8,-66.0,45,-999,TS,10,UNNAMED
21475,1948,11,9,0,26.2,-67.8,50,996,TS,10,UNNAMED
21476,1948,11,9,600,26.6,-69.5,50,-999,TS,10,UNNAMED
21477,1948,11,9,1200,27.1,-71.2,55,-999,TS,10,UNNAMED
21478,1948,11,9,1800,27.8,-72.8,60,994,TS,10,UNNAMED
21479,1948,11,10,0,28.9,-73.9,65,990,HU,10,UNNAMED
21480,1948,11,10,600,30.1,-74.4,65,-999,HU,10,UNNAMED
21481,1948,11,10,1200,31.4,-74.8,65,-999,HU,10,UNNAMED
21482,1948,11,10,1800,33.6,-75.0,60,-999,TS,10,UNNAMED
21483,1948,11,11,0,35.7,-73.9,55,994,TS,10,UNNAMED
21484,1948,11,11,600,36.8,-72.5,40,-999,EX,10,UNNAMED
21485,1949,8,21,0,21.2,-61.5,55,-999,TS,1,UNNAMED
21486,1949,8,21,600,21.9,-63.2,60,-999,TS,1,UNNAMED
21487,1949,8,21,1200,22.6,-64.9,65,-999,HU,1,UNNAMED
21488,1949,8,21,1800,23.3,-66.6,70,993,HU,1,UNNAMED
21489,1949,8,22,0,24.0,-68.3,75,-999,HU,1,UNNAMED
21490,1949,8,22,600,24.7,-70.0,75,-999,HU,1,UNNAMED
21491,1949,8,22,1200,25.4,-71.6,80,984,HU,1,UNNAMED
21492,1949,8,22,1800,26.2,-73.1,85,974,HU,1,UNNAMED
21493,1949,8,23,0,27.2,-74.3,85,-999,HU,1,UNNAMED
21494,1949,8,23,600,28.2,-75.3,85,-999,HU,1,UNNAMED
21495,1949,8,23,1200,29.2,-76.1,90,-999,HU,1,UNNAMED
21496,1949,8,23,1800,30.2,-76.6,90,-999,HU,1,UNNAMED
21497,1949,8,24,0,31.5,-76.7,95,-999,HU,1,UNNAMED
21498,1949,8,24,600,32.9,-76.6,95,-999,HU,1,UNNAMED
21499,1949,8,24,1200,34.3,-76.1,90,977,HU,1,UNNAMED
21500,1949,8,24,1800,35.7,-74.5,90,-999,HU,1,UNNAMED
21501,1949,8,25,0,36.7,-71.7,85,-999,HU,1,UNNAMED
21502,1949,8,25,600,37.4,-67.7,85,-999,HU,1,UNNAMED
21503,1949,8,25,1200,38.2,-61.3,80,963,EX,1,UNNAMED
21504,1949,8,25,1800,39.6,-56.7,75,-999,EX,1,UNNAMED
21505,1949,8,26,0,41.3,-54.0,70,-999,EX,1,UNNAMED
21506,1949,8,26,600,43.0,-51.9,65,-999,EX,1,UNNAMED
21507,1949,8,26,1200,44.7,-50.0,65,-999,EX,1,UNNAMED
21508,1949,8,26,1800,46.1,-47.5,60,-999,EX,1,UNNAMED
21509,1949,8,27,0,47.4,-45.0,60,-999,EX,1,UNNAMED
21510,1949,8,27,600,49.2,-42.5,55,-999,EX,1,UNNAMED
21511,1949,8,27,1200,51.2,-40.0,50,-999,EX,1,UNNAMED
21512,1949,8,27,1800,52.8,-37.8,50,-999,EX,1,UNNAMED
21513,1949,8,28,0,54.2,-35.7,50,-999,EX,1,UNNAMED
21514,1949,8,28,600,56.0,-33.0,45,-999,EX,1,UNNAMED
21515,1949,8,28,1200,58.0,-30.0,40,-999,EX,1,UNNAMED
21516,1949,8,28,1800,60.0,-27.4,40,-999,EX,1,UNNAMED
21517,1949,8,29,0,61.5,-24.7,50,-999,EX,1,UNNAMED
